sentiment,sentence,lang
neutral,"À 15 h 37, heure de l'Est, un bloc de 2 400 contrats a changé de mains au prix de 0,45 $ .",fr
neutral,"Parmi les plus récentes livraisons de technologie, citons la technologie de raffinerie à Anrak Aluminium , une usine de granulation de minerai de fer à Tata Steel et des usines de frittage de minerai de fer à Bhushan Steel .",fr
positive,$VIPS modèle similaire comme début de mai. U a-t-il vendu? Même maintenant.. va monter beaucoup plus haut après cette baisse.,fr
neutral,L' entreprise a généré des ventes de 187 mln eur en 2005 .,fr
neutral,"Stora Enso a également eu des réunions avec les autorités du travail , les Centres pour l'emploi et le développement économique et des représentants du gouvernement afin de trouver des solutions .",fr
negative,AstraZeneca profite moins que les ventes de stalwarts s'estompent,fr
positive,"RT @andrewnyquist Chartology: Yahoo: http://stks.co/1itr $YHOO Crazy looking chart, mais approchant la ligne de résistance de cassure...",fr
positive,La plupart des actions haussières sur Twitter pendant cette plongée. $YHOO $GDX $GOOGL $STZ $Gold $EW $VZ $CELG $SBUX $SCTY plus: https://t.co/iuZJelfwt3,fr
negative,Les ventes nettes de la société finlandaise GeoSentric sont tombées à 939 000 euros en janvier-mars 2009 .,fr
neutral,"Cohen & Steers , Inc. : 5 534 626 actions représentant 4,985 % du capital social et des droits de vote .",fr
positive,Plus de personnel a été recruté au Japon pour compléter son réseau de près de 50 sites de services dans plus de 20 pays dans le monde.,fr
neutral,"Les sociétés papetières se trouvaient dans des territoires négatifs , avec Stora Enso R de 1,62 pct à 12,73 eur , UPM-Kymmene en baisse de 0,80 pct à 18,64 eur et M-real B 0,18 pct en baisse à 5,57 eur .",fr
neutral,L ' administration centralisée de Kauko-Telko sera dissoute et une partie appropriée sera transférée aux activités opérationnelles et à l ' administration du Groupe d ' ici à la fin de l ' année .,fr
neutral,"Le bénéfice d' exploitation pour le trimestre avril-juin 2006 s' est élevé à 182 .2 millions d' euros sur les ventes de 3,62 milliards d' euros .",fr
neutral,Atria a choisi le DeLight pour attirer les consommateurs de 25-45 ans dans sa gamme de repas à micro-ondes Atria Fresh.,fr
neutral,Finnois fournisseur de solutions informatiques Affecto Oyj HEL : AFE1V a déclaré aujourd'hui sa perte nette de 115 000 USD 152 000 au deuxième trimestre 2010 sur un bénéfice de 845 000 EUR au cours de la période correspondante un an plus tôt .,fr
negative,Les sanctions américaines mettent en péril les plans de l'alliance Gazprom-Shell,fr
neutral,"Le bénéfice de la période s' est élevé à 10,9 millions d' euros , contre 14,3 millions d' euros en 2009 .",fr
positive,"Le bénéfice pour la période s' est élevé à 5,9 millions d' euros , en hausse par rapport à 1,3 million d' euros .",fr
neutral,"Le bénéfice d' exploitation est tombé à 20,3 millions d' euros , contre 74,2 millions d' euros au deuxième trimestre de 2008 .",fr
positive,"Cependant , les ventes sont revenues à la croissance en avril-juin 2010 , a déclaré le PDG Pekka Eloholma .",fr
neutral,"Le bénéfice d' exploitation s' est élevé à 18,6 millions d' euros , soit 8,3 % des ventes nettes .",fr
negative,"Selon l' entreprise , l' évolution de la situation du marché et une concurrence plus forte en matière de prix ont considérablement réduit la demande d' emballages de pain fabriqués à l' usine de Kauhava .",fr
neutral,"Dans le cadre de l' accord , Digia emploiera 19 personnes de Nokia à Oslo et dans la Silicon Valley aux États-Unis .",fr
positive,"L'unité brésilienne du fournisseur finlandais de solutions de sécurité F-Secure a signé 1 500 nouveaux clients l'an dernier , source d'informations en ligne Reseller Web a cité le directeur commercial de la division , Vladimir Brand+úo , comme l'a dit .",fr
neutral,"La juste valeur des biens d' investissement de l' entreprise est tombée à 2,768 milliards d' euros à la fin de 2009 , contre 2,916 milliards d' euros l' année précédente .",fr
negative,"Les concessionnaires ont déclaré que la part a été largement touchée par la déception des investisseurs au sujet d' une marge de raffinage de seulement 9,48 usd par baril pour le trimestre et la performance de son unité de transport , qui a vu EBIT chuter à 5 mln eur de 20 mln eur par an au milieu d' une baisse des volumes et des taux pétroliers .",fr
neutral,""" C ' est un témoignage de la qualité de notre solution LTE et de notre engagement envers le marché japonais "" , a-t-il ajouté.",fr
neutral,L ' objectif des entreprises est de finaliser les négociations et de signer les contrats au début d' octobre 2008 .,fr
neutral,"Metso Fondries Jyvaskyla Oy cessera la production sur cette ligne d'ici le 30 septembre 2008 , a déclaré la société .",fr
neutral,"Au total, six analystes interrogés ont évalué M-real - deux ont donné "" acheter "" - "" accumuler "" , trois ont donné "" tenir "" et un seul a donné "" vendre "" .",fr
positive,"En septembre 2010 , le groupe finlandais a accepté d' acheter la société danoise Rose Poultry A-S pour un montant allant jusqu' à 23 millions d' euros , à la fois en espèces et en actions .",fr
positive,"$YANG Double bas 5,2",fr
negative,Prix de l'action Tesco en baisse à mesure que l'épicier fait face au résultat de l'enquête SFO,fr
positive,Les nouvelles de $aapl redeviendront très haussières http://stks.co/tMU,fr
neutral,"GS Engineering installera les vannes dans une usine de GNL de gaz naturel liquéfié qu'elle a construite pour l'exploitant d'usines d'extraction de GNL et de gaz des EAU GASCO à Ruwais, EAU.",fr
neutral,Les pourcentages d' actions et de droits de vote ont été calculés proportionnellement au nombre total d' actions inscrites au registre du commerce et au nombre total de droits de vote qui leur sont associés .,fr
neutral,"M-Real a dit qu ' il n ' y avait < < aucun motif > > pour les rumeurs, qui < < circulaient sur le marché depuis quelques mois > > .",fr
neutral,"Lember a déclaré que la question était également d' actualité en Estonie , où un projet de loi a été rédigé au ministère des Affaires sociales qui supprimerait les pensions de vieillesse à des conditions favorables .",fr
neutral,"- Moody's a déclaré qu' il a accordé à P A1 des notations d' endettement à long terme non garanties et P P-1 à court terme au prêteur finlandais Aktia Bank 's 1 milliard d' euros1 ,4 milliards d' euros en note à moyen terme EMTN programme du 25 mars 2011 .",fr
negative,$TSLA rappel,fr
neutral,"La fourniture de liquidités a été interrompue le 11 mai 2007 lorsque les actions d' Aspocomp Group Oyj ont été négociées à un niveau inférieur à 0,50 % ( libération boursière d' Aspocomp 11.5.2007 ) .",fr
positive,"Hargreaves Lansdown les marchés faibles pour voir les actifs augmenter 2,6 pour cent",fr
negative,"À 12 h 59 , l' indice OMX Helsinki 25 était de 0,32 pct inférieur à 2 694,81 .",fr
neutral,"Cette décision signifie des licenciements temporaires de durée déterminée dans les unités de la société Nastola et Jyvaskyla , respectivement dans le sud et le centre de la Finlande .",fr
neutral,La valeur des commandes est supérieure à 10 millions d'euros .,fr
neutral,Mme Laakso sera responsable des fonctions RH de HKScan et de leur développement dans tous les domaines du marché du Groupe.,fr
neutral,"Fiskars est également engagé dans la fourniture mondiale de solutions et de services d'équipement maritime et énergétique par l'intermédiaire de sa société associée, Wartsila Corporation.",fr
positive,Aberdeen Asset Management gagne du terrain en Chine,fr
neutral,"La compagnie de chemin de fer VR, qui domine la Finlande, prévoit de placer les passagers infectés pour un voyage sur de longues distances dans un transport séparé.",fr
neutral,"En novembre , le gouvernement finlandais a réduit sa participation dans la société à 31,1 pour cent, contre 38 pour cent .",fr
neutral,"La société finlandaise Exel Composites , qui conçoit , fabrique et commercialise des profils et tubes composites pour diverses applications industrielles , signale que ses ventes nettes ont diminué de 0,6 % au deuxième trimestre de 2010 , passant de 19,3 millions d' euros au cours de la période correspondante en 2009 à 19,2 millions d' euros .",fr
neutral,"De Bavelloni 's et NST 's joint ventures , Bavelloni Tools , complète les semi-produits qui sont produits en Italie en outils de haute qualité qui seront vendus sous la marque DiaPol .",fr
neutral,L'outil est un brevet en attente de conception qui permet aux consommateurs d'exposer l'ensemble de leur projet sur une plaque amovible à l'aide de plusieurs timbres transparents de tout type .,fr
negative,$GOOGL est un court en dessous de 740 dans le BB supérieur et est suracheté,fr
neutral,"LUMIÈRES OUT Avant le couvre-feu, bouclez-vous avec le dernier best-seller et traitez vos yeux à la lumière parfaite de lecture de Luceplan.",fr
negative,"UPM-Kymmene Corp. , le plus grand fabricant mondial de papier magazine , a déclaré mardi une baisse des bénéfices de 19 pour cent , les prix du papier étant plus bas , des coûts plus élevés et un chiffre d' affaires élevé en euros .",fr
neutral,La valeur totale du contrat s' élève à environ 8 millions d' euros .,fr
neutral,"La condition préalable à l' inclusion dans le programme et à la réception de gains est que les employés clés acquièrent des actions d' Aspo au montant déterminé par la Commission à l' avance , dans le maximum .",fr
neutral,M. Doring travaille pour Eaton depuis 1989 et a occupé le poste de directeur de l'unité de contrôle de l'énergie d'Eaton depuis janvier 2007.,fr
positive,"Le magasin de 250 m2 de 2 691 pi2 dans le premier quartier commerçant de Copenhague a été inauguré aujourd'hui , renforçant encore la présence de l'entreprise dans les capitales nordiques .",fr
neutral,"Dans les états financiers du premier trimestre 2010 , Tikkurila est comptabilisée sous la rubrique « Opérations abandonnées » .",fr
positive,"Le deuxième plus grand fabricant d' acier inoxydable au monde a déclaré un bénéfice net de 172 millions d' euros , soit , l' année précédente , , 4,31 dollars des États-Unis par action , contre 603 millions d' euros , soit 0,94 euro par action , au cours de la période de trois mois allant jusqu' au 31 décembre .",fr
neutral,"Nom du demandeur : Jot Automation OYNom de l'inventeur : Mammila Tuomo , Piirainen Mika et Kellokoski MikaNo de demande : 2424-KOLNP-2008 Date de dépôt de la demande : 16-06-2008Date de publication : 30/01/2009",fr
positive,Netflix s'efforce de créer des clients fidèles $NFLX https://t.co/5QXBkoBphe,fr
negative,"L' indice OMX Nordic 40 OMXN40 , qui comprend les 40 titres nordiques les plus échangés sur la bourse de Nasdaq OMX , a fermé jeudi , à 1 064,14 points , 0,87 % .",fr
positive,$AAPL grignotant sur un petit long via 525.. acheter des cartes de 13min..,fr
negative,"La marge opérationnelle de la division Aker Yards Cruise & Ferries est tombée de 8,3 % à 6,4 % au premier trimestre de 2007 .",fr
positive,"$TYC juste sur le point de sortir à de nouveaux sommets, beaucoup de techniques à l'air super en ce moment.",fr
neutral,"Eero Katajavuori , actuellement vice-président du groupe , Ressources humaines , prendra un an de congé sabbatique à partir du 1er octobre 2010 .",fr
neutral,"Qu'est-ce qui se passe avec $LULU? Les chiffres semblaient bons, pas super, mais bon. Je pense que la conférence téléphonique insufflera confiance.",fr
neutral,Les mesures d' ajustement seront mises en œuvre par étapes pour garantir la capacité d' exécution .,fr
neutral,"Alma Media Corporation Communiqué de presse 15 mars 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BOUTING PAR SUOMEN PAIKALLISSANOMAT Deux journaux locaux , Tyrvaan Sanomat et Paikallissanomat , apparaissant à Sastamala et ses municipalités voisines , doivent être achetés par Suomen Paikallissanomat Oy .",fr
negative,"Des licenciements temporaires , affectant l' ensemble de la main-d' œuvre , seront également mis en œuvre .",fr
neutral,"Une réunion pour les médias et les analystes aura lieu le même jour à 10h30 au siège de Stonesoft à Helsinki, Italahdenkatu 22 A. Le rapport intérimaire sera présenté par le PDG de Stonesoft Ilkka Hiidenheimo .",fr
neutral,Finnois Sampo-Rosenlew fabrique environ sept machines forestières par mois et environ la moitié des machines sont exportées.,fr
positive,"Facebook, près d'un point d'achat la semaine dernière, fait face à un test technique différent aujourd'hui https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuy",fr
positive,"4 février 2011 - Le fournisseur finlandais de systèmes de communication de données à large bande Teleste Oyj HEL : TLT1V a déclaré mercredi son bénéfice net de 40,8 millions d'euros en 2010 contre 416 000 euros en 2009 et a levé sa proposition de dividende .",fr
positive,$FREE Ha Heeeeere vient la pompe! Si heureux que j'ai pris 9K fin de journée! Préparez-vous pour le tour de taureau!,fr
positive,"Le groupe technologique finlandais Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) a publié son troisième rapport trimestriel le jeudi ( 13 novembre ) , affichant un bénéfice opérationnel de 0,4 million d' euros , par rapport à une perte de 0,5 million d' euros au troisième trimestre de 2007 .",fr
neutral,"Le complexe de bâtiment se compose d'espace de bureau et de vente au détail de haute qualité totalisant 49 200 mètres carrés, a déclaré la société.",fr
neutral,Les compagnies d'assurance finlandaises Fennia et Kesko Group mettent fin à leur coopération fidèle avec leurs clients.,fr
neutral,L' unité devrait être opérationnelle au cours du second semestre de 2007 et en pleine expansion en 2008 .,fr
neutral,La part de l' ITG dans l' opération est estimée à environ 500 000 euros 627 000 dollars .,fr
neutral,L'usine devrait entrer en exploitation commerciale d'ici le milieu de 2009.,fr
neutral,Aspo a également enquêté sur les opportunités de vente de Kaukomarkkinat's electronics business .,fr
neutral,BG Group nomme un nouveau PDG un mois plus tôt,fr
positive,L' acquisition aura un impact positif immédiat sur le résultat financier d' Aspocomp .,fr
negative,"Le facteur de charge passagers de Finnair , qui mesure le nombre de sièges vendus en proportion de tous les sièges disponibles , a chuté de 1,3 point de pourcentage à 76,7 % en septembre .",fr
positive,RT @bman1 $LNG semble ouvert aussi $EGHT prêt à courir trop...,fr
positive,"Il est également supérieur de 7,7 pct au prix moyen pondéré en volume sur douze mois du stock .",fr
neutral,Dividende de coke - 3%. Dividende de Google - 0%. Pour le revenu passif Coke prend. $GOOG $KO https://t.co/QBsoWjxOST,fr
positive,"Le bénéfice avant impôts s' est élevé à 5,4 millions d' euros , en hausse par rapport à 3,6 millions d' euros l' année précédente .",fr
neutral,La filiale met en place une installation pour la fabrication de circuits imprimés ou de PCB à haute densité d'interconnexion dans la zone économique spéciale de Nokia à Sriperumbudur près de Chennai.,fr
positive,$CRM Sep 40 appels sont +35% depuis l'entrée #BANG http://stks.co/deDm,fr
negative,"En janvier-juin 2010 , la perte diluée par action s' est établie à 0 .3 EUR contre 0 .1 EUR au premier semestre de 2009 .",fr
positive,Rapala a déclaré qu'elle estime qu'elle réalisera des économies de 1-2 mln eur par an en centralisant ses opérations françaises sur un même site.,fr
positive,$VMW J'ai eu une belle poussée aujourd'hui après les petits balayeurs de May C ce matin,fr
positive,"Cela a dépassé les prévisions consensuelles pour un bénéfice de 0,21 euro par action .",fr
neutral,Prêt pour la R&D ) .,fr
positive,"À l' avenir , l' entreprise a l' intention de rechercher un savoir-faire extérieur à l' entreprise et de coopérer avec d' autres acteurs du secteur .",fr
neutral,"Vous devez être prêt quand la fenêtre s'ouvre, a dit Rosberg.",fr
neutral,Plus de 50 000 tonnes de mélange d'asphalte seront utilisées dans le contrat.,fr
neutral,"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) et Pohjoa Bank sont des gestionnaires conjoints de l' accord principal et non garanti .",fr
